filepath,sample_rate,datatype,frequency
demod_train\CommSignal2\CommSignal2_demod_train_0258.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0259.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0260.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0261.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0262.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0263.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0264.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0265.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0266.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0267.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0268.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0269.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0270.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0271.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0272.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0273.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0274.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0275.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0276.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0277.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0278.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0279.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0280.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0281.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0282.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0283.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0284.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0285.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0286.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0287.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0288.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0289.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0290.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0291.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0292.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0293.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0294.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0295.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0296.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0297.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0298.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0299.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0300.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0301.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0302.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0303.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0304.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0305.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0306.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0307.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0308.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0309.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0310.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0311.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0312.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0313.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0314.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0315.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0316.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0317.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0318.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0319.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0320.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0321.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0322.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0323.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0324.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0325.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0326.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0327.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0328.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0329.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0330.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0331.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0332.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0333.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0334.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0335.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0336.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0337.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0338.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0339.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0340.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0341.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0342.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0343.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0344.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0345.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0346.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0347.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0348.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0349.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0350.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0351.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0352.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0353.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0354.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0355.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0356.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0357.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0358.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0359.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0360.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0361.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0362.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0363.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0364.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0365.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0366.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0367.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0368.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0369.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0370.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0371.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0372.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0373.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0374.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0375.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0376.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0377.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0378.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0379.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0380.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0381.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0382.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0383.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0384.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0385.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0386.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0387.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0388.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0389.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0390.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0391.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0392.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0393.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0394.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0395.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0396.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0397.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0398.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0399.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0400.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0401.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0402.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0403.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0404.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0405.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0406.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0407.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0408.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0409.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0410.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0411.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0412.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0413.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0414.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0415.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0416.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0417.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0418.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0419.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0420.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0421.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0422.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0423.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0424.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0425.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0426.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0427.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0428.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0429.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0430.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0431.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0432.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0433.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0434.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0435.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0436.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0437.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0438.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0439.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0440.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0441.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0442.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0443.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0444.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0445.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0446.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0447.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0448.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0449.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0450.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0451.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0452.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0453.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0454.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0455.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0456.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0457.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0458.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0459.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0460.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0461.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0462.sigmf-meta,25000000.0,cf32_le,2437000000.0
demod_train\CommSignal2\CommSignal2_demod_train_0463.sigmf-meta,25000000.0,cf32_le,2437000000.0
